,User,CARD_INDEX,Card_Brand,Card_Type,Card_Number,Expires,CVV,Has_Chip,Cards_Issued,Credit_Limit,Acct_Open_Date,Year_PIN_last_Changed,Card_on_Dark_Web
3736,1219,0,Mastercard,Debit,5688998474789359,2020-06-01T00:00:00.000,292,1,1,13014,2014-02-01T00:00:00.000,2014,0
3737,1219,1,Amex,Credit,314195561633807,2023-05-01T00:00:00.000,296,1,2,5500,2006-10-01T00:00:00.000,2017,0
3738,1219,2,Visa,Debit,4635941322761456,2020-03-01T00:00:00.000,691,1,2,5949,2008-09-01T00:00:00.000,2008,0
3739,1220,0,Visa,Credit,4379930917559486,2023-11-01T00:00:00.000,210,1,2,10700,2008-09-01T00:00:00.000,2010,0
3740,1220,1,Mastercard,Debit,5215692889951889,2022-04-01T00:00:00.000,134,1,1,12451,2007-07-01T00:00:00.000,2008,0
3741,1220,2,Visa,Credit,4751378907766314,2024-04-01T00:00:00.000,254,1,2,6700,2020-02-01T00:00:00.000,2020,0
3742,1220,3,Mastercard,Debit,5252574971670597,2018-04-01T00:00:00.000,920,1,1,19086,2009-08-01T00:00:00.000,2011,0
3743,1220,4,Visa,Credit,4116639367344725,2021-05-01T00:00:00.000,923,1,2,9700,2010-04-01T00:00:00.000,2016,0
3744,1221,0,Mastercard,Credit,5974021114272858,2008-09-01T00:00:00.000,886,1,2,17200,2007-12-01T00:00:00.000,2010,0
3745,1221,1,Mastercard,Debit,5770382684241108,2015-06-01T00:00:00.000,832,1,2,29486,2008-09-01T00:00:00.000,2008,0
3746,1221,2,Mastercard,Credit,5587070999180300,2023-04-01T00:00:00.000,335,1,2,9700,2010-02-01T00:00:00.000,2011,0
3747,1221,3,Mastercard,Debit,5768399039617120,2022-07-01T00:00:00.000,221,1,2,20111,2013-09-01T00:00:00.000,2013,0
3748,1221,4,Visa,Credit,4320443111658308,2021-10-01T00:00:00.000,613,1,1,13200,2007-04-01T00:00:00.000,2014,0
3749,1222,0,Visa,Debit,4400145099296126,2020-07-01T00:00:00.000,57,1,1,29728,2019-08-01T00:00:00.000,2019,0
3750,1222,1,Mastercard,Credit,5516802254742641,2024-10-01T00:00:00.000,160,0,1,7900,2004-12-01T00:00:00.000,2012,0
3751,1222,2,Visa,Debit,4673279351880301,2023-07-01T00:00:00.000,339,1,2,12106,2009-02-01T00:00:00.000,2009,0
3752,1222,3,Visa,Debit,4680771406185126,2013-01-01T00:00:00.000,913,1,1,7452,2010-01-01T00:00:00.000,2018,0
3753,1223,0,Mastercard,Debit,5459374115989094,2021-07-01T00:00:00.000,582,1,1,28281,2020-02-01T00:00:00.000,2020,0
3754,1223,1,Visa,Credit,4217570056214862,2013-11-01T00:00:00.000,636,1,2,11400,2002-05-01T00:00:00.000,2014,0
3755,1223,2,Mastercard,Debit,5514653687166060,2024-08-01T00:00:00.000,70,1,1,28790,2001-03-01T00:00:00.000,2009,0
3756,1224,0,Visa,Credit,4914564671433884,2010-03-01T00:00:00.000,700,1,1,15700,1997-03-01T00:00:00.000,2013,0
3757,1224,1,Mastercard,Debit,5436863739232627,2023-09-01T00:00:00.000,303,1,1,34075,2005-11-01T00:00:00.000,2008,0
3758,1224,2,Visa,Credit,4986982616793595,2012-04-01T00:00:00.000,992,1,2,18600,2007-09-01T00:00:00.000,2008,0
3759,1225,0,Amex,Credit,315776046694876,2024-05-01T00:00:00.000,574,1,2,9700,2014-02-01T00:00:00.000,2014,0
3760,1225,1,Visa,Debit,4578702900762730,2022-09-01T00:00:00.000,433,1,2,13352,2005-11-01T00:00:00.000,2012,0
3761,1225,2,Visa,Debit,4168082636728790,2024-03-01T00:00:00.000,528,1,1,28179,2015-12-01T00:00:00.000,2015,0
3762,1226,0,Mastercard,Debit,5407444040414986,2024-01-01T00:00:00.000,334,1,1,19132,2007-12-01T00:00:00.000,2014,0
3763,1227,0,Visa,Debit,4948136387572248,2019-10-01T00:00:00.000,49,1,1,31535,2017-07-01T00:00:00.000,2017,0
3764,1227,1,Mastercard,Debit,5629988786276968,2018-01-01T00:00:00.000,537,1,1,51951,2017-02-01T00:00:00.000,2017,0
3765,1227,2,Visa,Credit,4323924929422769,2020-09-01T00:00:00.000,171,1,1,23400,2007-11-01T00:00:00.000,2008,0
3766,1227,3,Mastercard,Debit,5002267521388916,2020-08-01T00:00:00.000,143,1,2,4130,2004-12-01T00:00:00.000,2015,0
3767,1227,4,Mastercard,Credit,5458395445867294,2011-10-01T00:00:00.000,347,1,1,11500,2006-07-01T00:00:00.000,2010,0
3768,1228,0,Visa,Credit,4642731433732483,2020-09-01T00:00:00.000,661,1,2,22100,2018-09-01T00:00:00.000,2018,0
3769,1228,1,Mastercard,Debit,5511755355725125,2010-11-01T00:00:00.000,644,1,1,34722,2004-11-01T00:00:00.000,2010,0
3770,1228,2,Visa,Debit,4695286118783923,2011-12-01T00:00:00.000,601,1,1,21885,2011-06-01T00:00:00.000,2011,0
3771,1228,3,Mastercard,Debit,5505577705152118,2020-07-01T00:00:00.000,828,1,2,39870,2002-12-01T00:00:00.000,2003,0
3772,1229,0,Visa,Credit,4464546125723807,2021-07-01T00:00:00.000,2,1,2,5900,2017-11-01T00:00:00.000,2017,0
3773,1230,0,Mastercard,Debit (Prepaid),5640678853508823,2023-03-01T00:00:00.000,57,1,2,70,2009-06-01T00:00:00.000,2009,0
3774,1231,0,Mastercard,Debit,5863955184387781,2023-03-01T00:00:00.000,881,1,2,66930,2012-03-01T00:00:00.000,2012,0
3775,1231,1,Mastercard,Debit,5795522328185876,2020-05-01T00:00:00.000,134,1,2,72274,2018-01-01T00:00:00.000,2018,0
3776,1231,2,Mastercard,Debit,5043143066698540,2020-09-01T00:00:00.000,288,1,2,130971,2002-05-01T00:00:00.000,2010,0
3777,1231,3,Visa,Debit,4313972060102096,2024-11-01T00:00:00.000,601,1,1,52717,2020-02-01T00:00:00.000,2020,0
3778,1231,4,Visa,Credit,4582418773157215,2021-12-01T00:00:00.000,935,0,1,25500,2010-06-01T00:00:00.000,2012,0
3779,1231,5,Visa,Debit,4081497493570328,2017-10-01T00:00:00.000,60,1,2,42541,2008-11-01T00:00:00.000,2012,0
3780,1232,0,Mastercard,Debit,5683216868250723,2022-04-01T00:00:00.000,563,0,1,5456,2020-02-01T00:00:00.000,2020,0
3781,1232,1,Visa,Debit,4183750300220988,2014-04-01T00:00:00.000,371,0,1,12606,2013-11-01T00:00:00.000,2013,0
3782,1233,0,Mastercard,Debit,5761918360234631,2020-08-01T00:00:00.000,174,1,2,20174,2011-07-01T00:00:00.000,2011,0
3783,1234,0,Mastercard,Debit,5406672659038258,2023-01-01T00:00:00.000,826,1,1,20090,2010-12-01T00:00:00.000,2011,0
3784,1234,1,Visa,Debit,4840352039939042,2021-03-01T00:00:00.000,40,1,1,11906,2006-02-01T00:00:00.000,2009,0
3785,1234,2,Mastercard,Debit,5967723936818875,2022-01-01T00:00:00.000,556,1,1,27888,2017-06-01T00:00:00.000,2017,0
3786,1234,3,Mastercard,Debit,5371022252715957,2024-04-01T00:00:00.000,192,1,1,24132,1998-12-01T00:00:00.000,2008,0
3787,1235,0,Mastercard,Debit,5109330727953243,2023-12-01T00:00:00.000,947,1,2,13461,2006-06-01T00:00:00.000,2010,0
3788,1236,0,Amex,Credit,302982223076555,2009-08-01T00:00:00.000,303,0,1,9900,2007-11-01T00:00:00.000,2009,0
3789,1236,1,Mastercard,Debit,5675018091828270,2009-11-01T00:00:00.000,920,1,2,4252,1994-04-01T00:00:00.000,2019,0
3790,1236,2,Visa,Credit,4299407178052848,2020-12-01T00:00:00.000,725,1,2,9800,2009-05-01T00:00:00.000,2011,0
3791,1236,3,Mastercard,Debit,5605185522594083,2019-07-01T00:00:00.000,357,1,2,16732,2019-07-01T00:00:00.000,2019,0
3792,1236,4,Visa,Debit,4564887957887151,2023-01-01T00:00:00.000,17,1,1,13609,2020-02-01T00:00:00.000,2020,0
3793,1236,5,Mastercard,Debit,5565606559185997,2013-05-01T00:00:00.000,576,1,2,17804,2009-12-01T00:00:00.000,2009,0
3794,1237,0,Visa,Credit,4348372675855427,2023-05-01T00:00:00.000,727,1,2,6200,2009-07-01T00:00:00.000,2010,0
3795,1237,1,Visa,Debit,4651206649559689,2023-04-01T00:00:00.000,125,1,1,30891,2004-01-01T00:00:00.000,2011,0
3796,1237,2,Mastercard,Debit,5348564290163186,2024-01-01T00:00:00.000,732,1,1,31873,2017-04-01T00:00:00.000,2017,0
3797,1237,3,Amex,Credit,325342510254113,2024-07-01T00:00:00.000,179,1,2,15600,2010-05-01T00:00:00.000,2019,0
3798,1238,0,Mastercard,Debit (Prepaid),5008439256687405,2022-12-01T00:00:00.000,26,1,1,110,2009-07-01T00:00:00.000,2012,0
3799,1238,1,Visa,Debit,4422286262403261,2024-05-01T00:00:00.000,81,1,2,17405,2003-03-01T00:00:00.000,2003,0
3800,1238,2,Visa,Debit (Prepaid),4249622290515029,2022-12-01T00:00:00.000,435,1,2,58,2020-01-01T00:00:00.000,2020,0
3801,1238,3,Mastercard,Credit,5556924127105785,2011-10-01T00:00:00.000,777,1,1,9200,2007-09-01T00:00:00.000,2007,0
3802,1239,0,Visa,Credit,4092157051011106,2020-02-01T00:00:00.000,223,1,2,11200,2020-02-01T00:00:00.000,2020,0
3803,1240,0,Mastercard,Debit,5131900662646656,2018-12-01T00:00:00.000,352,1,1,23206,2018-09-01T00:00:00.000,2018,0
3804,1240,1,Visa,Debit,4779183477104256,2020-04-01T00:00:00.000,0,1,2,35684,2010-08-01T00:00:00.000,2012,0
3805,1240,2,Mastercard,Debit (Prepaid),5792924047685794,2016-11-01T00:00:00.000,384,0,1,76,2016-11-01T00:00:00.000,2016,0
3806,1240,3,Visa,Debit,4529536293051711,2023-07-01T00:00:00.000,124,1,2,18270,2005-01-01T00:00:00.000,2011,0
3807,1241,0,Mastercard,Debit,5142418384827692,2020-12-01T00:00:00.000,69,1,2,6588,2007-05-01T00:00:00.000,2011,0
3808,1241,1,Amex,Credit,352313983770185,2021-03-01T00:00:00.000,46,1,2,12200,2011-04-01T00:00:00.000,2011,0
3809,1241,2,Visa,Debit,4636375740619751,2022-09-01T00:00:00.000,747,1,1,23083,2020-02-01T00:00:00.000,2020,0
3810,1241,3,Mastercard,Debit,5923792663677656,2022-02-01T00:00:00.000,585,1,1,21497,2009-11-01T00:00:00.000,2009,0
3811,1242,0,Mastercard,Debit (Prepaid),5823790653455975,2021-02-01T00:00:00.000,850,1,3,29,2006-06-01T00:00:00.000,2012,0
3812,1242,1,Mastercard,Debit,5300232902137599,2022-07-01T00:00:00.000,711,1,2,20165,2010-10-01T00:00:00.000,2012,0
3813,1242,2,Discover,Credit,6237354607435107,2022-05-01T00:00:00.000,959,1,2,16300,2009-11-01T00:00:00.000,2011,0
3814,1242,3,Discover,Credit,6374995163580888,2020-03-01T00:00:00.000,743,1,1,11100,2009-11-01T00:00:00.000,2010,0
3815,1242,4,Visa,Credit,4780949143263441,2023-08-01T00:00:00.000,540,1,2,7700,2014-03-01T00:00:00.000,2014,0
3816,1243,0,Mastercard,Credit,5150069202644467,2023-01-01T00:00:00.000,263,1,2,6000,2004-07-01T00:00:00.000,2010,0
3817,1244,0,Mastercard,Debit,5564349746173182,2023-04-01T00:00:00.000,547,1,1,2049,2020-02-01T00:00:00.000,2020,0
3818,1244,1,Amex,Credit,326339433819854,2022-12-01T00:00:00.000,719,0,1,7600,2020-02-01T00:00:00.000,2020,0
3819,1244,2,Mastercard,Debit,5172118224009293,2024-01-01T00:00:00.000,934,1,1,14670,2020-01-01T00:00:00.000,2020,0
3820,1245,0,Mastercard,Credit,5124729225452111,2017-01-01T00:00:00.000,871,1,2,11600,2014-08-01T00:00:00.000,2014,0
3821,1245,1,Visa,Debit,4066451880192964,2016-04-01T00:00:00.000,9,1,1,14960,2015-04-01T00:00:00.000,2015,0
3822,1245,2,Mastercard,Credit,5534545928651524,2021-09-01T00:00:00.000,779,1,2,9600,2006-04-01T00:00:00.000,2015,0
3823,1245,3,Mastercard,Debit,5316533998904069,2020-10-01T00:00:00.000,61,1,2,17367,2007-12-01T00:00:00.000,2007,0
3824,1246,0,Mastercard,Debit,5809911164005512,2013-04-01T00:00:00.000,820,1,1,21358,2006-06-01T00:00:00.000,2010,0
3825,1246,1,Visa,Credit,4354830180585460,2022-09-01T00:00:00.000,729,1,1,16900,2007-07-01T00:00:00.000,2010,0
3826,1246,2,Mastercard,Credit,5974259705472551,2022-09-01T00:00:00.000,587,1,2,8500,2004-07-01T00:00:00.000,2009,0
3827,1246,3,Visa,Debit,4793775442106825,2013-04-01T00:00:00.000,996,1,1,28431,2008-09-01T00:00:00.000,2008,0
3828,1247,0,Mastercard,Debit,5571882432332667,2020-07-01T00:00:00.000,838,1,2,77,2008-02-01T00:00:00.000,2016,0
3829,1247,1,Mastercard,Debit,5828285674944288,2024-08-01T00:00:00.000,192,1,1,17360,2007-01-01T00:00:00.000,2010,0
3830,1247,2,Mastercard,Debit,5480672627250008,2021-09-01T00:00:00.000,129,1,2,4055,2009-10-01T00:00:00.000,2017,0
3831,1248,0,Mastercard,Debit,5052440378992955,2023-09-01T00:00:00.000,144,1,2,14216,2003-02-01T00:00:00.000,2010,0
3832,1248,1,Visa,Debit,4009658209741631,2023-12-01T00:00:00.000,357,0,2,19037,2003-04-01T00:00:00.000,2011,0
3833,1248,2,Mastercard,Debit,5195329982261769,2020-01-01T00:00:00.000,148,1,1,16028,2007-08-01T00:00:00.000,2011,0
3834,1248,3,Discover,Credit,6106487579112176,2010-08-01T00:00:00.000,762,1,1,14200,2005-04-01T00:00:00.000,2011,0
3835,1249,0,Visa,Debit,4587822219584718,2023-07-01T00:00:00.000,49,1,1,12640,2006-09-01T00:00:00.000,2009,0
3836,1249,1,Mastercard,Debit,5547459880579017,2020-02-01T00:00:00.000,116,1,2,16868,2010-03-01T00:00:00.000,2010,0
3837,1249,2,Mastercard,Debit,5740589965857604,2022-11-01T00:00:00.000,40,1,1,11121,2013-02-01T00:00:00.000,2013,0
3838,1249,3,Visa,Credit,4374571351357853,2020-10-01T00:00:00.000,674,1,1,10000,2009-10-01T00:00:00.000,2010,0
3839,1250,0,Visa,Debit (Prepaid),4356014925676102,2020-07-01T00:00:00.000,139,1,2,56,2001-04-01T00:00:00.000,2011,0
3840,1250,1,Visa,Debit,4439649579256628,2021-01-01T00:00:00.000,327,1,2,27376,2012-03-01T00:00:00.000,2012,0
3841,1250,2,Mastercard,Debit,5140694561445565,2019-07-01T00:00:00.000,960,1,2,32676,2012-12-01T00:00:00.000,2012,0
3842,1250,3,Visa,Debit,4096589319918041,2021-04-01T00:00:00.000,856,0,1,25658,2009-07-01T00:00:00.000,2009,0
3843,1250,4,Visa,Credit,4796299187967541,2018-05-01T00:00:00.000,852,0,2,22800,2008-08-01T00:00:00.000,2011,0
3844,1251,0,Mastercard,Credit,5610919224995166,2023-06-01T00:00:00.000,951,1,2,10700,2020-02-01T00:00:00.000,2020,0
3845,1251,1,Visa,Credit,4733769586168380,2021-02-01T00:00:00.000,556,1,2,5100,2015-04-01T00:00:00.000,2015,0
3846,1251,2,Visa,Credit,4520440445748141,2022-01-01T00:00:00.000,108,0,1,7200,2020-02-01T00:00:00.000,2020,0
3847,1252,0,Visa,Debit,4098737153492414,2020-03-01T00:00:00.000,894,1,1,16740,2009-12-01T00:00:00.000,2011,0
3848,1252,1,Visa,Debit,4711760668874166,2020-02-01T00:00:00.000,378,1,1,13841,2020-01-01T00:00:00.000,2020,0
3849,1252,2,Visa,Debit,4969924078004898,2022-12-01T00:00:00.000,881,1,1,15638,2012-09-01T00:00:00.000,2012,0
3850,1252,3,Amex,Credit,332511890564170,2022-05-01T00:00:00.000,728,1,1,11400,2007-06-01T00:00:00.000,2007,0
3851,1253,0,Mastercard,Debit,5511781840326939,2022-09-01T00:00:00.000,876,1,1,12501,2014-02-01T00:00:00.000,2014,0
3852,1253,1,Mastercard,Debit (Prepaid),5872869557387766,2023-01-01T00:00:00.000,582,1,1,71,2014-08-01T00:00:00.000,2014,0
3853,1253,2,Mastercard,Debit,5794165239075456,2011-01-01T00:00:00.000,465,1,2,11164,2009-06-01T00:00:00.000,2010,0
3854,1254,0,Visa,Debit,4048907303086785,2021-09-01T00:00:00.000,463,1,2,8365,2009-08-01T00:00:00.000,2009,0
3855,1254,1,Visa,Debit,4110479205142550,2021-12-01T00:00:00.000,951,1,2,17104,2009-05-01T00:00:00.000,2010,0
3856,1254,2,Amex,Credit,338367003904163,2013-12-01T00:00:00.000,279,1,1,2100,2007-02-01T00:00:00.000,2009,0
3857,1254,3,Mastercard,Debit,5683833994969618,2006-04-01T00:00:00.000,884,1,1,13634,2005-01-01T00:00:00.000,2011,0
3858,1254,4,Mastercard,Debit (Prepaid),5803099724523617,2020-09-01T00:00:00.000,930,1,1,63,2015-04-01T00:00:00.000,2015,0
3859,1254,5,Mastercard,Debit,5868327296481310,2023-01-01T00:00:00.000,32,1,2,18721,2005-06-01T00:00:00.000,2009,0
3860,1255,0,Amex,Credit,350866149120216,2023-09-01T00:00:00.000,265,1,2,3400,2004-06-01T00:00:00.000,2008,0
3861,1256,0,Mastercard,Debit,5729617930802602,2021-11-01T00:00:00.000,320,0,1,6824,2020-02-01T00:00:00.000,2020,0
3862,1257,0,Visa,Credit,4620214760209909,2022-10-01T00:00:00.000,406,1,1,20700,2020-02-01T00:00:00.000,2020,0
3863,1258,0,Visa,Credit,4683287791246500,2018-05-01T00:00:00.000,517,0,1,6200,2005-05-01T00:00:00.000,2013,0
3864,1258,1,Visa,Debit (Prepaid),4766664432411893,2021-04-01T00:00:00.000,545,1,2,31,2000-02-01T00:00:00.000,2014,0
3865,1258,2,Visa,Credit,4274713434654848,2021-08-01T00:00:00.000,743,1,1,1000,2003-11-01T00:00:00.000,2009,0
3866,1258,3,Visa,Debit (Prepaid),4226159572103725,2023-10-01T00:00:00.000,756,1,2,77,2004-05-01T00:00:00.000,2007,0
3867,1259,0,Mastercard,Debit (Prepaid),5119564246293765,2023-06-01T00:00:00.000,883,1,2,31,2020-01-01T00:00:00.000,2020,0
3868,1259,1,Visa,Debit,4913448302190851,2020-06-01T00:00:00.000,688,1,1,318,2020-01-01T00:00:00.000,2020,0
3869,1260,0,Visa,Debit,4946571800021795,2023-04-01T00:00:00.000,686,0,1,20709,2020-02-01T00:00:00.000,2020,0
3870,1260,1,Mastercard,Debit,5332075103527991,2022-10-01T00:00:00.000,561,1,2,20230,2007-04-01T00:00:00.000,2010,0
3871,1260,2,Mastercard,Debit,5299237121049630,2023-10-01T00:00:00.000,876,1,2,14749,2012-04-01T00:00:00.000,2012,0
3872,1261,0,Mastercard,Debit,5855071426646203,2022-09-01T00:00:00.000,238,1,3,9171,1999-02-01T00:00:00.000,2005,0
3873,1261,1,Amex,Credit,325450874784558,2018-05-01T00:00:00.000,496,1,2,17400,2013-12-01T00:00:00.000,2013,0
3874,1262,0,Mastercard,Debit,5821391213524439,2023-10-01T00:00:00.000,652,0,2,14475,2007-06-01T00:00:00.000,2009,0
3875,1263,0,Mastercard,Debit,5230397441824610,2020-12-01T00:00:00.000,954,1,2,15967,2007-02-01T00:00:00.000,2009,0
3876,1263,1,Visa,Debit,4901552848355257,2024-08-01T00:00:00.000,325,1,1,12250,2019-03-01T00:00:00.000,2019,0
3877,1263,2,Visa,Debit (Prepaid),4841863549456234,2024-04-01T00:00:00.000,875,1,2,63,2009-11-01T00:00:00.000,2009,0
3878,1263,3,Mastercard,Debit (Prepaid),5938011695949462,2023-08-01T00:00:00.000,234,1,2,66,2007-04-01T00:00:00.000,2010,0
3879,1263,4,Visa,Credit,4719385621754821,2022-09-01T00:00:00.000,503,1,1,8500,2008-05-01T00:00:00.000,2014,0
3880,1264,0,Mastercard,Debit (Prepaid),5784144789342929,2024-01-01T00:00:00.000,653,0,1,65,2012-07-01T00:00:00.000,2012,0
3881,1264,1,Discover,Credit,6839227927848570,2020-02-01T00:00:00.000,968,1,2,16100,2020-02-01T00:00:00.000,2020,0
3882,1264,2,Mastercard,Debit,5837070772426672,2020-12-01T00:00:00.000,507,1,1,3313,2020-01-01T00:00:00.000,2020,0
3883,1265,0,Visa,Credit,4945782637783655,2020-01-01T00:00:00.000,709,1,1,10400,2020-01-01T00:00:00.000,2020,0
3884,1265,1,Mastercard,Debit,5848871754957968,2021-06-01T00:00:00.000,553,0,2,2117,2020-02-01T00:00:00.000,2020,0
3885,1265,2,Visa,Debit,4808969144268435,2020-02-01T00:00:00.000,997,1,1,11265,2020-01-01T00:00:00.000,2020,0
3886,1265,3,Mastercard,Debit,5718188955977060,2021-02-01T00:00:00.000,385,1,3,5618,2020-01-01T00:00:00.000,2020,0
3887,1266,0,Amex,Credit,376534551118716,2022-06-01T00:00:00.000,382,1,2,20800,2010-10-01T00:00:00.000,2013,0
3888,1266,1,Amex,Credit,335380246966517,2020-11-01T00:00:00.000,42,1,3,11700,2020-02-01T00:00:00.000,2020,0
3889,1266,2,Visa,Debit,4573117764811951,2022-06-01T00:00:00.000,178,1,1,33028,2020-01-01T00:00:00.000,2020,0
3890,1266,3,Visa,Debit,4703890283144405,2024-04-01T00:00:00.000,233,1,1,19830,2013-12-01T00:00:00.000,2013,0
3891,1266,4,Mastercard,Debit,5663749194216135,2019-02-01T00:00:00.000,176,1,1,22482,2015-07-01T00:00:00.000,2015,0
3892,1266,5,Visa,Credit,4018902833542405,2023-08-01T00:00:00.000,755,1,1,22400,2002-10-01T00:00:00.000,2010,0
3893,1266,6,Visa,Debit (Prepaid),4850287414377343,2024-10-01T00:00:00.000,123,1,1,62,2010-05-01T00:00:00.000,2012,0
3894,1267,0,Mastercard,Debit,5506105334909341,2008-01-01T00:00:00.000,72,1,2,27723,2007-07-01T00:00:00.000,2010,0
3895,1267,1,Mastercard,Credit,5542832924202774,2023-03-01T00:00:00.000,210,0,1,31800,2008-08-01T00:00:00.000,2012,0
3896,1267,2,Mastercard,Debit,5383684382213654,2018-03-01T00:00:00.000,931,1,1,16028,2009-02-01T00:00:00.000,2009,0
3897,1267,3,Mastercard,Debit,5085756475637529,2021-01-01T00:00:00.000,35,1,2,25411,2002-07-01T00:00:00.000,2013,0
3898,1268,0,Visa,Debit,4939717188461311,2023-10-01T00:00:00.000,395,0,1,11912,2014-01-01T00:00:00.000,2014,0
3899,1268,1,Mastercard,Debit,5174537590358880,2024-12-01T00:00:00.000,473,1,2,13064,2017-09-01T00:00:00.000,2017,0
3900,1268,2,Mastercard,Debit,5693986376592853,2016-10-01T00:00:00.000,390,1,2,8912,2015-10-01T00:00:00.000,2015,0
3901,1269,0,Mastercard,Debit,5609582366095384,2020-01-01T00:00:00.000,292,1,2,15962,2008-02-01T00:00:00.000,2013,0
3902,1270,0,Visa,Credit,4048254149559977,2020-11-01T00:00:00.000,440,1,1,18200,2005-02-01T00:00:00.000,2014,0
3903,1270,1,Mastercard,Debit,5119838138946124,2016-08-01T00:00:00.000,162,1,2,3450,2006-07-01T00:00:00.000,2014,0
3904,1270,2,Visa,Debit,4698652103391033,2021-05-01T00:00:00.000,88,1,1,3450,2008-09-01T00:00:00.000,2016,0
3905,1270,3,Mastercard,Debit,5631140574725941,2023-11-01T00:00:00.000,370,1,1,39598,1999-12-01T00:00:00.000,2006,0
3906,1271,0,Mastercard,Debit,5041427711902777,2022-01-01T00:00:00.000,748,1,1,36502,2016-02-01T00:00:00.000,2016,0
3907,1271,1,Visa,Credit,4757921989009514,2023-10-01T00:00:00.000,921,1,1,14900,2006-05-01T00:00:00.000,2014,0
3908,1271,2,Mastercard,Credit,5871669086673415,2020-09-01T00:00:00.000,698,1,1,11800,2012-10-01T00:00:00.000,2012,0
3909,1271,3,Amex,Credit,333081160230544,2024-06-01T00:00:00.000,480,1,1,14000,2010-02-01T00:00:00.000,2012,0
3910,1271,4,Visa,Credit,4897401691817585,2022-05-01T00:00:00.000,951,1,2,16000,2008-08-01T00:00:00.000,2009,0
3911,1272,0,Mastercard,Debit,5075163198448769,2022-10-01T00:00:00.000,30,1,2,32557,2008-03-01T00:00:00.000,2008,0
3912,1272,1,Mastercard,Debit,5471442279898272,2021-02-01T00:00:00.000,537,0,1,21820,2011-12-01T00:00:00.000,2011,0
3913,1272,2,Mastercard,Debit,5728056480439167,2024-06-01T00:00:00.000,992,1,2,14448,2005-09-01T00:00:00.000,2011,0
3914,1273,0,Mastercard,Debit,5112985372677713,2022-08-01T00:00:00.000,62,1,2,19038,2008-10-01T00:00:00.000,2010,0
3915,1273,1,Mastercard,Debit,5422967140573110,2012-03-01T00:00:00.000,803,1,1,23632,2007-06-01T00:00:00.000,2009,0
3916,1274,0,Mastercard,Debit,5115906061769120,2022-12-01T00:00:00.000,219,1,2,18627,2004-06-01T00:00:00.000,2010,0
3917,1275,0,Mastercard,Debit (Prepaid),5027092702312429,2021-08-01T00:00:00.000,52,1,1,86,2019-06-01T00:00:00.000,2019,0
3918,1275,1,Visa,Debit,4940574343090024,2014-12-01T00:00:00.000,702,1,1,18944,2014-11-01T00:00:00.000,2014,0
3919,1275,2,Visa,Debit,4276460060200386,2022-08-01T00:00:00.000,264,1,1,20962,2005-01-01T00:00:00.000,2011,0
3920,1275,3,Mastercard,Debit (Prepaid),5271307942784936,2016-02-01T00:00:00.000,888,1,1,86,2004-06-01T00:00:00.000,2006,0
3921,1276,0,Amex,Credit,360424769741306,2021-10-01T00:00:00.000,352,0,2,6000,2015-12-01T00:00:00.000,2015,0
3922,1277,0,Amex,Credit,364278996069965,2020-02-01T00:00:00.000,191,1,1,12500,2016-06-01T00:00:00.000,2016,0
3923,1278,0,Amex,Credit,364647060276955,2020-04-01T00:00:00.000,223,1,1,17200,2015-10-01T00:00:00.000,2015,0
3924,1278,1,Mastercard,Debit,5012576433104478,2015-01-01T00:00:00.000,411,1,1,31163,2014-03-01T00:00:00.000,2014,0
3925,1278,2,Mastercard,Debit (Prepaid),5317204750431758,2024-05-01T00:00:00.000,412,1,1,59,2013-06-01T00:00:00.000,2013,0
3926,1278,3,Mastercard,Credit,5757079020713035,2024-06-01T00:00:00.000,544,0,1,13500,2005-04-01T00:00:00.000,2009,0
3927,1279,0,Visa,Credit,4297525095541797,2022-05-01T00:00:00.000,49,1,2,8900,2009-05-01T00:00:00.000,2010,0
3928,1279,1,Mastercard,Credit,5454401798231056,2024-12-01T00:00:00.000,360,1,1,2900,2007-07-01T00:00:00.000,2012,0
3929,1279,2,Mastercard,Debit (Prepaid),5403639313421706,2020-04-01T00:00:00.000,283,1,2,89,2009-02-01T00:00:00.000,2009,0
3930,1280,0,Visa,Credit,4578235631297148,2023-09-01T00:00:00.000,285,1,2,5200,2008-10-01T00:00:00.000,2009,0
3931,1281,0,Mastercard,Debit,5755010791716629,2022-04-01T00:00:00.000,497,1,2,6090,2009-11-01T00:00:00.000,2011,0
3932,1282,0,Visa,Debit,4177638630189991,2020-11-01T00:00:00.000,393,1,1,31072,2014-01-01T00:00:00.000,2014,0
